base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift,mean_cross_similarity,mean_paired_similarity,clean_single_correct,perturbed_single_correct,single_pass_rate_drop,abs_single_pass_rate_change,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_pass_rate_drop,abs_repeated_pass_rate_change,repeated_sampling_pdr,harmful_correctness_drop,correctness_changed
rq2_dose_squad_13,factual_qa,SQuAD V2,surface_noise,2,4,1.1102230246251565e-16,0.1777201911884599,0.08886009559423,0.08886992355490397,9.827960673974845e-06,0.911130076445096,0.911130076445096,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_13,factual_qa,SQuAD V2,surface_noise,3,8,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_13,factual_qa,SQuAD V2,surface_noise,4,16,1.1102230246251565e-16,0.17774021148299626,0.08887010574149819,0.08887010574149819,0.0,0.9111298942585018,0.9111298942585018,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_18,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_18,factual_qa,SQuAD V2,surface_noise,1,2,0.06786013108174557,0.06786013108174557,0.06786013108174557,0.11536222283896748,0.047502091757221906,0.8846377771610325,0.8982098033773817,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_18,factual_qa,SQuAD V2,surface_noise,2,4,0.06786013108174557,0.0,0.033930065540872786,0.13572026216349115,0.10179019662261836,0.8642797378365088,0.8642797378365089,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_18,factual_qa,SQuAD V2,surface_noise,3,8,0.06786013108174557,0.0,0.033930065540872786,0.13572026216349115,0.10179019662261836,0.8642797378365088,0.8642797378365089,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_18,factual_qa,SQuAD V2,surface_noise,4,16,0.06786013108174557,0.0,0.033930065540872786,0.13572026216349115,0.10179019662261836,0.8642797378365088,0.8642797378365089,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_23,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_23,factual_qa,SQuAD V2,surface_noise,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
